3CJR,X-RAY DIFFRACTION,2NXC,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
3CJS,X-RAY DIFFRACTION,2ZBR,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
3CJT,X-RAY DIFFRACTION,2NXC,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
3CPH,X-RAY DIFFRACTION,3CPI,X-RAY DIFFRACTION,1G17,X-RAY DIFFRACTION
3CPJ,X-RAY DIFFRACTION,3CPI,X-RAY DIFFRACTION,3RWO,X-RAY DIFFRACTION
3CQX,X-RAY DIFFRACTION,1HPM,X-RAY DIFFRACTION,3D0T,X-RAY DIFFRACTION
3CRK,X-RAY DIFFRACTION,1JM6,X-RAY DIFFRACTION,1FYC,SOLUTION NMR
3CRL,X-RAY DIFFRACTION,1JM6,X-RAY DIFFRACTION,1FYC,SOLUTION NMR
3CSL,X-RAY DIFFRACTION,2M5J,SOLUTION NMR,1DK0,X-RAY DIFFRACTION
3CSN,X-RAY DIFFRACTION,2M5J,SOLUTION NMR,1DK0,X-RAY DIFFRACTION
3CU1,X-RAY DIFFRACTION,3CAF,X-RAY DIFFRACTION,1DZC,SOLUTION NMR
3CX6,X-RAY DIFFRACTION,1ZCB,X-RAY DIFFRACTION,1HTJ,X-RAY DIFFRACTION
3CX7,X-RAY DIFFRACTION,1ZCB,X-RAY DIFFRACTION,1HTJ,X-RAY DIFFRACTION
3CX8,X-RAY DIFFRACTION,1ZCB,X-RAY DIFFRACTION,1HTJ,X-RAY DIFFRACTION
3CZU,X-RAY DIFFRACTION,3C8X,X-RAY DIFFRACTION,4M4X,X-RAY DIFFRACTION
3D1M,X-RAY DIFFRACTION,3N1O,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3D2E,X-RAY DIFFRACTION,2QXL,X-RAY DIFFRACTION,1S3X,X-RAY DIFFRACTION
3D2F,X-RAY DIFFRACTION,2QXL,X-RAY DIFFRACTION,1S3X,X-RAY DIFFRACTION
3D48,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3D4U,X-RAY DIFFRACTION,3DGV,X-RAY DIFFRACTION,2K2X,SOLUTION NMR
3D5O,X-RAY DIFFRACTION,4AVS,X-RAY DIFFRACTION,1FCG,X-RAY DIFFRACTION
3D5R,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2GOM,X-RAY DIFFRACTION
3D5S,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2GOM,X-RAY DIFFRACTION
3D65,X-RAY DIFFRACTION,3BYB,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION
3D7T,X-RAY DIFFRACTION,1BYG,X-RAY DIFFRACTION,2OIQ,X-RAY DIFFRACTION
3D7U,X-RAY DIFFRACTION,1BYG,X-RAY DIFFRACTION,4LGH,X-RAY DIFFRACTION
3DA7,X-RAY DIFFRACTION,1A2P,X-RAY DIFFRACTION,1A19,X-RAY DIFFRACTION
3DAW,X-RAY DIFFRACTION,2VYP,X-RAY DIFFRACTION,2D8B,SOLUTION NMR
3DDP,X-RAY DIFFRACTION,4FKL,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3DDQ,X-RAY DIFFRACTION,4FKL,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3DDR,X-RAY DIFFRACTION,2M5J,SOLUTION NMR,1DK0,X-RAY DIFFRACTION
3DGE,X-RAY DIFFRACTION,2C2A,X-RAY DIFFRACTION,3GL9,X-RAY DIFFRACTION
3DOG,X-RAY DIFFRACTION,4FKL,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3DWG,X-RAY DIFFRACTION,5I6D,X-RAY DIFFRACTION,3DWM,X-RAY DIFFRACTION
3DXC,X-RAY DIFFRACTION,5NQH,X-RAY DIFFRACTION,2LP1,SOLUTION NMR
3DXD,X-RAY DIFFRACTION,5NQH,X-RAY DIFFRACTION,2LP1,SOLUTION NMR
3DXE,X-RAY DIFFRACTION,5NQH,X-RAY DIFFRACTION,2LP1,SOLUTION NMR
3E1Z,X-RAY DIFFRACTION,2NNR,X-RAY DIFFRACTION,1PPN,X-RAY DIFFRACTION
3E4Z,X-RAY DIFFRACTION,4GSF,X-RAY DIFFRACTION,5L3L,SOLUTION NMR
3E50,X-RAY DIFFRACTION,2JG4,X-RAY DIFFRACTION,4TGF,SOLUTION NMR
3E95,X-RAY DIFFRACTION,2R0J,X-RAY DIFFRACTION,2Q0V,X-RAY DIFFRACTION
3EA5,X-RAY DIFFRACTION,5CIQ,X-RAY DIFFRACTION,3ND2,X-RAY DIFFRACTION
3EB6,X-RAY DIFFRACTION,3EB5,X-RAY DIFFRACTION,2ESK,X-RAY DIFFRACTION
3EG5,X-RAY DIFFRACTION,2KB0,SOLUTION NMR,2BNX,X-RAY DIFFRACTION
3EGG,X-RAY DIFFRACTION,1JK7,X-RAY DIFFRACTION,2G5M,SOLUTION NMR
3EGV,X-RAY DIFFRACTION,2NXC,X-RAY DIFFRACTION,2KLM,SOLUTION SCATTERING, SOLUTION NMR
3EID,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3EIQ,X-RAY DIFFRACTION,2G9N,X-RAY DIFFRACTION,3EIJ,X-RAY DIFFRACTION
3EJ1,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3ENH,X-RAY DIFFRACTION,3EN9,X-RAY DIFFRACTION,2K8Y,SOLUTION NMR
3EOC,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3EOY,X-RAY DIFFRACTION,2OJ5,X-RAY DIFFRACTION,1NBQ,X-RAY DIFFRACTION
3ETB,X-RAY DIFFRACTION,3ESV,X-RAY DIFFRACTION,3INO,X-RAY DIFFRACTION
3EZQ,X-RAY DIFFRACTION,1DDF,SOLUTION NMR,1E41,SOLUTION NMR
3F1N,X-RAY DIFFRACTION,1P97,SOLUTION NMR,2HV1,SOLUTION NMR
3F1O,X-RAY DIFFRACTION,1P97,SOLUTION NMR,2HV1,SOLUTION NMR
3F1P,X-RAY DIFFRACTION,1P97,SOLUTION NMR,2HV1,SOLUTION NMR
3F5X,X-RAY DIFFRACTION,1JVP,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3F7P,X-RAY DIFFRACTION,1SH6,X-RAY DIFFRACTION,3F7R,X-RAY DIFFRACTION
3F9K,X-RAY DIFFRACTION,1E0E,SOLUTION NMR,2MTN,SOLUTION NMR
3FAP,X-RAY DIFFRACTION,2PPN,X-RAY DIFFRACTION,1AUE,X-RAY DIFFRACTION
3FF8,X-RAY DIFFRACTION,2O72,X-RAY DIFFRACTION,3FF9,X-RAY DIFFRACTION
3FFK,X-RAY DIFFRACTION,3FFN,X-RAY DIFFRACTION,2VYP,X-RAY DIFFRACTION
3FHC,X-RAY DIFFRACTION,2OIT,X-RAY DIFFRACTION,3EWS,X-RAY DIFFRACTION
3FHI,X-RAY DIFFRACTION,1RE8,X-RAY DIFFRACTION,3PNA,X-RAY DIFFRACTION
3FM8,X-RAY DIFFRACTION,5TPX,X-RAY DIFFRACTION,3LJU,X-RAY DIFFRACTION
3FMO,X-RAY DIFFRACTION,2OIT,X-RAY DIFFRACTION,3EWS,X-RAY DIFFRACTION
3FMP,X-RAY DIFFRACTION,2OIT,X-RAY DIFFRACTION,3EWS,X-RAY DIFFRACTION
3FN1,X-RAY DIFFRACTION,2LQ7,SOLUTION NMR,2EDI,SOLUTION NMR
3FP6,X-RAY DIFFRACTION,1ANE,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3FP8,X-RAY DIFFRACTION,1DPO,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3FPU,X-RAY DIFFRACTION,3FPR,X-RAY DIFFRACTION,5COR,X-RAY DIFFRACTION
3FXI,X-RAY DIFFRACTION,2Z63,X-RAY DIFFRACTION,2E56,X-RAY DIFFRACTION
3G3A,X-RAY DIFFRACTION,3G39,X-RAY DIFFRACTION,4LZT,X-RAY DIFFRACTION
3G3B,X-RAY DIFFRACTION,3G39,X-RAY DIFFRACTION,4LZT,X-RAY DIFFRACTION
3G7Z,X-RAY DIFFRACTION,3VUB,X-RAY DIFFRACTION,2ADN,SOLUTION NMR
3G9W,X-RAY DIFFRACTION,1MIX,X-RAY DIFFRACTION,3T9K,X-RAY DIFFRACTION
3GB8,X-RAY DIFFRACTION,4BSN,X-RAY DIFFRACTION,1XK5,X-RAY DIFFRACTION
3GC3,X-RAY DIFFRACTION,1G4M,X-RAY DIFFRACTION,2XZG,X-RAY DIFFRACTION
3GEW,X-RAY DIFFRACTION,3F65,X-RAY DIFFRACTION,2J6G,X-RAY DIFFRACTION
3GFU,X-RAY DIFFRACTION,3F65,X-RAY DIFFRACTION,2J6G,X-RAY DIFFRACTION
2XGY,X-RAY DIFFRACTION,2XGU,X-RAY DIFFRACTION,2X25,X-RAY DIFFRACTION
2XQR,X-RAY DIFFRACTION,2OXB,X-RAY DIFFRACTION,2CJ4,X-RAY DIFFRACTION
2XQW,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,3KXV,X-RAY DIFFRACTION
2XSZ,X-RAY DIFFRACTION,2C9O,X-RAY DIFFRACTION,3UK6,X-RAY DIFFRACTION
2XT1,X-RAY DIFFRACTION,3LRY,X-RAY DIFFRACTION,2XXC,X-RAY DIFFRACTION
2XTT,X-RAY DIFFRACTION,1KJ0,SOLUTION NMR,4I8H,X-RAY DIFFRACTION
2XV6,X-RAY DIFFRACTION,2ONT,X-RAY DIFFRACTION,2XXC,X-RAY DIFFRACTION
2XZ0,X-RAY DIFFRACTION,1OQ9,X-RAY DIFFRACTION,2FVF,SOLUTION NMR
2XZ1,X-RAY DIFFRACTION,1OQ9,X-RAY DIFFRACTION,2FVF,SOLUTION NMR
2Y1R,X-RAY DIFFRACTION,2Y1Q,X-RAY DIFFRACTION,3JTP,X-RAY DIFFRACTION
2Y7Q,X-RAY DIFFRACTION,1F2Q,X-RAY DIFFRACTION,1O0V,X-RAY DIFFRACTION
2YHO,X-RAY DIFFRACTION,2YHN,X-RAY DIFFRACTION,2ESK,X-RAY DIFFRACTION
2YVJ,X-RAY DIFFRACTION,2GQW,X-RAY DIFFRACTION,2E4Q,X-RAY DIFFRACTION
2Z0D,X-RAY DIFFRACTION,2CY7,X-RAY DIFFRACTION,1UGM,X-RAY DIFFRACTION
2Z0E,X-RAY DIFFRACTION,2CY7,X-RAY DIFFRACTION,5DCN,X-RAY DIFFRACTION
2Z35,X-RAY DIFFRACTION,1AC6,X-RAY DIFFRACTION,2APB,X-RAY DIFFRACTION
2Z65,X-RAY DIFFRACTION,2Z62,X-RAY DIFFRACTION,2E56,X-RAY DIFFRACTION
2Z6B,X-RAY DIFFRACTION,1PDL,ELECTRON MICROSCOPY,1PDJ,ELECTRON MICROSCOPY
2Z8V,X-RAY DIFFRACTION,4R1B,X-RAY DIFFRACTION,1VES,X-RAY DIFFRACTION
2Z8W,X-RAY DIFFRACTION,4R1B,X-RAY DIFFRACTION,1VES,X-RAY DIFFRACTION
2ZA4,X-RAY DIFFRACTION,1A2P,X-RAY DIFFRACTION,1A19,X-RAY DIFFRACTION
2ZAE,X-RAY DIFFRACTION,1V76,X-RAY DIFFRACTION,1X0T,X-RAY DIFFRACTION
2ZHX,X-RAY DIFFRACTION,4WPK,X-RAY DIFFRACTION,1UGI,X-RAY DIFFRACTION
2ZIT,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
2ZP8,X-RAY DIFFRACTION,1QAW,X-RAY DIFFRACTION,2BX9,X-RAY DIFFRACTION
2ZP9,X-RAY DIFFRACTION,2ZCZ,X-RAY DIFFRACTION,2BX9,X-RAY DIFFRACTION
2ZU0,X-RAY DIFFRACTION,1VH4,X-RAY DIFFRACTION,2D3W,X-RAY DIFFRACTION
2ZU6,X-RAY DIFFRACTION,2G9N,X-RAY DIFFRACTION,3EIJ,X-RAY DIFFRACTION
2ZVN,X-RAY DIFFRACTION,3AXC,X-RAY DIFFRACTION,3FX0,X-RAY DIFFRACTION
2ZVO,X-RAY DIFFRACTION,3AXC,X-RAY DIFFRACTION,3FX0,X-RAY DIFFRACTION
2ZZP,X-RAY DIFFRACTION,2CY7,X-RAY DIFFRACTION,5DCN,X-RAY DIFFRACTION
3A0R,X-RAY DIFFRACTION,3A0Z,X-RAY DIFFRACTION,3A10,X-RAY DIFFRACTION
3A1P,X-RAY DIFFRACTION,2DYI,X-RAY DIFFRACTION,1QKH,SOLUTION NMR
3A2F,X-RAY DIFFRACTION,4AHC,X-RAY DIFFRACTION,1IZ5,X-RAY DIFFRACTION
3A33,X-RAY DIFFRACTION,1Z2U,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3A4S,X-RAY DIFFRACTION,1A3S,X-RAY DIFFRACTION,3A4R,X-RAY DIFFRACTION
3A4U,X-RAY DIFFRACTION,1GV9,X-RAY DIFFRACTION,2VRG,SOLUTION NMR
3A5L,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION
3A5M,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION
3A5N,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION
3A5O,X-RAY DIFFRACTION,5DD2,X-RAY DIFFRACTION,3EKS,X-RAY DIFFRACTION
3A7A,X-RAY DIFFRACTION,3A7R,X-RAY DIFFRACTION,3A7L,X-RAY DIFFRACTION
3A7Q,X-RAY DIFFRACTION,2E26,X-RAY DIFFRACTION,5B4Y,X-RAY DIFFRACTION
3A8I,X-RAY DIFFRACTION,1VLO,X-RAY DIFFRACTION,3AB9,X-RAY DIFFRACTION
3A8J,X-RAY DIFFRACTION,1VLO,X-RAY DIFFRACTION,3AB9,X-RAY DIFFRACTION
3A8K,X-RAY DIFFRACTION,1VLO,X-RAY DIFFRACTION,3AB9,X-RAY DIFFRACTION
3AAD,X-RAY DIFFRACTION,1EQF,X-RAY DIFFRACTION,1TEY,SOLUTION NMR
3AB3,X-RAY DIFFRACTION,1ZCB,X-RAY DIFFRACTION,1IAP,X-RAY DIFFRACTION
3AL8,X-RAY DIFFRACTION,3AFC,X-RAY DIFFRACTION,3AL9,X-RAY DIFFRACTION
3AV0,X-RAY DIFFRACTION,3AUZ,X-RAY DIFFRACTION,3AUY,X-RAY DIFFRACTION
3AY4,X-RAY DIFFRACTION,4W4N,X-RAY DIFFRACTION,1E4J,X-RAY DIFFRACTION
3B08,X-RAY DIFFRACTION,2W9N,X-RAY DIFFRACTION,2CRC,SOLUTION NMR
3B0A,X-RAY DIFFRACTION,2W9N,X-RAY DIFFRACTION,2CRC,SOLUTION NMR
3B3Q,X-RAY DIFFRACTION,3BIX,X-RAY DIFFRACTION,3MW2,X-RAY DIFFRACTION
3B4V,X-RAY DIFFRACTION,2ARV,X-RAY DIFFRACTION,2KCX,SOLUTION NMR
3B78,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
3B82,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
3B8H,X-RAY DIFFRACTION,1N0U,X-RAY DIFFRACTION,1AER,X-RAY DIFFRACTION
3BEG,X-RAY DIFFRACTION,5MY8,X-RAY DIFFRACTION,2O3D,SOLUTION NMR
3BH6,X-RAY DIFFRACTION,1FZQ,X-RAY DIFFRACTION,2BX6,X-RAY DIFFRACTION
3BH7,X-RAY DIFFRACTION,1FZQ,X-RAY DIFFRACTION,2BX6,X-RAY DIFFRACTION
3BHT,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3BHU,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3BHV,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3BIK,X-RAY DIFFRACTION,4Z18,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION
3BIW,X-RAY DIFFRACTION,3BIX,X-RAY DIFFRACTION,2R1D,X-RAY DIFFRACTION
3BJI,X-RAY DIFFRACTION,3KY9,X-RAY DIFFRACTION,2G0N,X-RAY DIFFRACTION
3BK3,X-RAY DIFFRACTION,3BMP,X-RAY DIFFRACTION,2MBK,SOLUTION NMR
3BN3,X-RAY DIFFRACTION,1MQ9,X-RAY DIFFRACTION,4OIB,X-RAY DIFFRACTION
3BP5,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION,3BOV,X-RAY DIFFRACTION
3BP6,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION,3BOV,X-RAY DIFFRACTION
3BRW,X-RAY DIFFRACTION,1SRQ,X-RAY DIFFRACTION,3X1X,X-RAY DIFFRACTION
3BS5,X-RAY DIFFRACTION,3BS7,X-RAY DIFFRACTION,2EAN,SOLUTION NMR
3BTD,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTE,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTF,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTG,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTH,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTK,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTM,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTQ,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTT,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BTW,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3BUZ,X-RAY DIFFRACTION,1GIQ,X-RAY DIFFRACTION,2FXU,X-RAY DIFFRACTION
3BX7,X-RAY DIFFRACTION,1AH1,SOLUTION NMR,3BX8,X-RAY DIFFRACTION
3BYT,X-RAY DIFFRACTION,2APB,X-RAY DIFFRACTION,1UNS,X-RAY DIFFRACTION
3BYY,X-RAY DIFFRACTION,2APB,X-RAY DIFFRACTION,3BVM,X-RAY DIFFRACTION
3BZD,X-RAY DIFFRACTION,2APB,X-RAY DIFFRACTION,3BVM,X-RAY DIFFRACTION
3C05,X-RAY DIFFRACTION,4M4C,X-RAY DIFFRACTION,1L3X,SOLUTION NMR
3LQC,X-RAY DIFFRACTION,1XNT,SOLUTION NMR,3V7L,X-RAY DIFFRACTION
3LTF,X-RAY DIFFRACTION,3I2T,X-RAY DIFFRACTION,3CA7,X-RAY DIFFRACTION
3LTG,X-RAY DIFFRACTION,3I2T,X-RAY DIFFRACTION,3CA7,X-RAY DIFFRACTION
3LVJ,X-RAY DIFFRACTION,3LVM,X-RAY DIFFRACTION,1DCJ,SOLUTION NMR
3LVK,X-RAY DIFFRACTION,3LVM,X-RAY DIFFRACTION,1DCJ,SOLUTION NMR
3LVL,X-RAY DIFFRACTION,3LVM,X-RAY DIFFRACTION,2L4X,SOLUTION NMR
3LW8,X-RAY DIFFRACTION,1KMQ,X-RAY DIFFRACTION,3LYQ,X-RAY DIFFRACTION
3LWN,X-RAY DIFFRACTION,1KMQ,X-RAY DIFFRACTION,3LYQ,X-RAY DIFFRACTION
3LXR,X-RAY DIFFRACTION,1KMQ,X-RAY DIFFRACTION,3LYQ,X-RAY DIFFRACTION
3M0A,X-RAY DIFFRACTION,3M06,X-RAY DIFFRACTION,3M1D,X-RAY DIFFRACTION
3M18,X-RAY DIFFRACTION,3M19,X-RAY DIFFRACTION,4LZT,X-RAY DIFFRACTION
3M62,X-RAY DIFFRACTION,2QIZ,X-RAY DIFFRACTION,2NBU,SOLUTION NMR
3M63,X-RAY DIFFRACTION,2QIZ,X-RAY DIFFRACTION,2BWF,X-RAY DIFFRACTION
3M7F,X-RAY DIFFRACTION,1NRV,X-RAY DIFFRACTION,3B7Y,X-RAY DIFFRACTION
3M7Q,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,3OFW,X-RAY DIFFRACTION
3MBW,X-RAY DIFFRACTION,5FOF,X-RAY DIFFRACTION,4M4X,X-RAY DIFFRACTION
3MC0,X-RAY DIFFRACTION,2APB,X-RAY DIFFRACTION,1XXG,X-RAY DIFFRACTION
3MDB,X-RAY DIFFRACTION,5TPX,X-RAY DIFFRACTION,3LJU,X-RAY DIFFRACTION
3ME2,X-RAY DIFFRACTION,1JTZ,X-RAY DIFFRACTION,3ME4,X-RAY DIFFRACTION
3MHV,X-RAY DIFFRACTION,2QPA,X-RAY DIFFRACTION,2RKL,X-RAY DIFFRACTION
3MI8,X-RAY DIFFRACTION,2RJL,X-RAY DIFFRACTION,3MHD,X-RAY DIFFRACTION
3MJ7,X-RAY DIFFRACTION,3MJ6,X-RAY DIFFRACTION,3J6O,ELECTRON MICROSCOPY
3MX0,X-RAY DIFFRACTION,2X10,X-RAY DIFFRACTION,1SHX,X-RAY DIFFRACTION
3MY5,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3MZG,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3N06,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3N0P,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3N1F,X-RAY DIFFRACTION,3N1O,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3N1G,X-RAY DIFFRACTION,2WFQ,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3N1M,X-RAY DIFFRACTION,3N1O,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3N1P,X-RAY DIFFRACTION,3N1O,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3N1Q,X-RAY DIFFRACTION,2WFQ,X-RAY DIFFRACTION,1X4Y,SOLUTION NMR
3N39,X-RAY DIFFRACTION,3N37,X-RAY DIFFRACTION,4IS7,X-RAY DIFFRACTION
3N3A,X-RAY DIFFRACTION,3N37,X-RAY DIFFRACTION,4IS7,X-RAY DIFFRACTION
3N3B,X-RAY DIFFRACTION,3N37,X-RAY DIFFRACTION,4IS7,X-RAY DIFFRACTION
3N3K,X-RAY DIFFRACTION,2GFO,X-RAY DIFFRACTION,3NOB,X-RAY DIFFRACTION
3N4I,X-RAY DIFFRACTION,1N9B,X-RAY DIFFRACTION,3GMU,X-RAY DIFFRACTION
3N9U,X-RAY DIFFRACTION,2CL3,X-RAY DIFFRACTION,3P0C,X-RAY DIFFRACTION
3NC1,X-RAY DIFFRACTION,3RAN,X-RAY DIFFRACTION,4BSN,X-RAY DIFFRACTION
3NCB,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3NCC,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3NCE,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3NCF,X-RAY DIFFRACTION,2Q98,X-RAY DIFFRACTION,2LFG,SOLUTION NMR
3NE5,X-RAY DIFFRACTION,3OOC,X-RAY DIFFRACTION,3K07,X-RAY DIFFRACTION
3NMN,X-RAY DIFFRACTION,3KAY,X-RAY DIFFRACTION,3UJK,X-RAY DIFFRACTION
3NMV,X-RAY DIFFRACTION,3NMP,X-RAY DIFFRACTION,3UJK,X-RAY DIFFRACTION
3NOC,X-RAY DIFFRACTION,1T9X,X-RAY DIFFRACTION,4DUI,X-RAY DIFFRACTION
3NOG,X-RAY DIFFRACTION,1T9X,X-RAY DIFFRACTION,4DUI,X-RAY DIFFRACTION
3O5T,X-RAY DIFFRACTION,3G9D,X-RAY DIFFRACTION,4CO3,X-RAY DIFFRACTION
3O65,X-RAY DIFFRACTION,2AGA,SOLUTION NMR,5NVG,X-RAY DIFFRACTION
3O8E,X-RAY DIFFRACTION,3EXV,X-RAY DIFFRACTION,1CKL,X-RAY DIFFRACTION
3OAK,X-RAY DIFFRACTION,3O8Z,X-RAY DIFFRACTION,3PSI,X-RAY DIFFRACTION
3OED,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,1LY2,X-RAY DIFFRACTION
3OFI,X-RAY DIFFRACTION,4GSF,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3OJ2,X-RAY DIFFRACTION,1RML,SOLUTION NMR,3DAR,X-RAY DIFFRACTION
3OJ3,X-RAY DIFFRACTION,3NOB,X-RAY DIFFRACTION,2EQE,SOLUTION NMR
3OJM,X-RAY DIFFRACTION,1RML,SOLUTION NMR,3DAR,X-RAY DIFFRACTION
3OKY,X-RAY DIFFRACTION,3OKT,X-RAY DIFFRACTION,3OKW,X-RAY DIFFRACTION
3ONA,X-RAY DIFFRACTION,3ON9,X-RAY DIFFRACTION,1B2T,SOLUTION NMR
3ONL,X-RAY DIFFRACTION,3ONK,X-RAY DIFFRACTION,3ONJ,X-RAY DIFFRACTION
3OSL,X-RAY DIFFRACTION,3DGV,X-RAY DIFFRACTION,2K2X,SOLUTION NMR
3OUN,X-RAY DIFFRACTION,3PO8,X-RAY DIFFRACTION,3UQC,X-RAY DIFFRACTION
3OUR,X-RAY DIFFRACTION,4I4C,X-RAY DIFFRACTION,2F3G,X-RAY DIFFRACTION
3OWE,X-RAY DIFFRACTION,2APX,X-RAY DIFFRACTION,1XXG,X-RAY DIFFRACTION
3OXU,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2BZM,SOLUTION NMR
3P83,X-RAY DIFFRACTION,1RWZ,X-RAY DIFFRACTION,1I39,X-RAY DIFFRACTION
3P8M,X-RAY DIFFRACTION,1PWK,SOLUTION NMR,3I5C,X-RAY DIFFRACTION
3P92,X-RAY DIFFRACTION,5TP0,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3P95,X-RAY DIFFRACTION,5TP0,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3P9W,X-RAY DIFFRACTION,4KZN,X-RAY DIFFRACTION,3B9V,X-RAY DIFFRACTION
3PB1,X-RAY DIFFRACTION,4IC0,X-RAY DIFFRACTION,2O8U,X-RAY DIFFRACTION
3PC8,X-RAY DIFFRACTION,1CDZ,X-RAY DIFFRACTION,3PC7,X-RAY DIFFRACTION
3PCR,X-RAY DIFFRACTION,3Q1C,X-RAY DIFFRACTION,3N5C,X-RAY DIFFRACTION
3PHD,X-RAY DIFFRACTION,5B8D,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3PHW,X-RAY DIFFRACTION,3PHU,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3PHX,X-RAY DIFFRACTION,3PHU,X-RAY DIFFRACTION,2HJ8,SOLUTION NMR
3PIN,X-RAY DIFFRACTION,2HSY,SOLUTION NMR,3PIL,X-RAY DIFFRACTION
3PK1,X-RAY DIFFRACTION,2F3L,X-RAY DIFFRACTION,4S0O,X-RAY DIFFRACTION
3PL7,X-RAY DIFFRACTION,3QKD,X-RAY DIFFRACTION,4S0O,X-RAY DIFFRACTION
